"","anime_id","name","main_genre","type","episodes","rating","members","rating_10","rating_100","rating_1000"
"4951",22035,"Sore Ike! Anpanman: Lyrical☆Magical Mahou no Gakkou","Comedy","Movie",1,4.94,89,4.94,76.8071419847611,494
"4952",29901,"Sore Ike! Anpanman: Mija to Mahou no Lamp","Comedy","Movie",1,6.75,85,6.75,98.312362207532,675
"4953",21291,"Sore Ike! Anpanman: Minami no Umi wo Sukue!","Comedy","Special",1,5.5,88,5.5,73.5759878931128,550
"4954",21961,"Sore Ike! Anpanman: Minna Atsumare! Anpanman World","Comedy","Movie",1,5.35,88,5.35,72.4701836854304,535
"4955",18355,"Sore Ike! Anpanman: Minna de Teasobi - Anpanman to Itazura Obake","Comedy","Movie",1,6,93,6,85.5813652967374,600
"4956",9446,"Sore Ike! Anpanman: Niji no Pyramid","Comedy","Movie",1,5.58,126,5.58,75.5137410875392,558
"4957",9451,"Sore Ike! Anpanman: Ningyohime no Namida","Comedy","Movie",1,5.88,120,5.88,89.1883583563577,588
"4958",32676,"Sore Ike! Anpanman: Omocha no Hoshi no Nanda to Runda","Comedy","Movie",1,7.25,72,7.25,104.640524191963,725
"4959",19433,"Sore Ike! Anpanman: Omusubiman","Kids","Movie",1,5.33,83,5.33,74.4255721025761,533
"4960",27683,"Sore Ike! Anpanman: Rhythm de Teasobi - Anpanman to Fushigi na Parasol","Comedy","Movie",1,4.83,74,4.83,65.087007015624,483
"4961",23617,"Sore Ike! Anpanman: Ringo Boy to Minna no Negai","Comedy","Movie",1,6.44,73,6.44,89.7067763447924,644
"4962",17219,"Sore Ike! Anpanman: Roll to Laura Ukigumojou no Himitsu","Comedy","Movie",1,6.24,97,6.24,82.1235908205115,624
"4963",21293,"Sore Ike! Anpanman: Shabondama no Purun","Comedy","Movie",1,5.41,73,5.41,73.8778936938637,541
"4964",17006,"Sore Ike! Anpanman: Sing! Dance! Everybody&#039;s Christmas","Comedy","Special",1,5.06,81,5.06,70.4740601993359,506
"4965",10060,"Sore Ike! Anpanman: Sora Tobu Ehon to Glass no Kutsu","Comedy","Movie",1,5.93,115,5.93,80.3918676198841,593
"4966",10684,"Sore Ike! Anpanman: Sukue! Kokorin to Kiseki no Hoshi","Comedy","Movie",1,5.14,107,5.14,71.4465664156515,514
"4967",20113,"Sore Ike! Anpanman: Tekka no Maki-chan to Kin no Kamameshidon","Adventure","Movie",1,4.74,81,4.74,70.5007780206987,474
"4968",21295,"Sore Ike! Anpanman: Tenohira wo Taiyou ni","Comedy","Movie",1,4.94,77,4.94,70.1579557918125,494
"4969",18357,"Sore Ike! Anpanman: Tobase! Kibou no Handkerchief","Comedy","Movie",1,5.43,87,5.43,74.8436929784734,543
"4970",10057,"Sore Ike! Anpanman: Tobe! Tobe! Chibigon","Comedy","Movie",1,5.54,113,5.54,73.9314451158095,554
"4971",21963,"Sore Ike! Anpanman: Tsukiko to Shiratama - Tokimeki Dancing","Comedy","Movie",1,5,73,5,70.4042854430314,500
"4972",10059,"Sore Ike! Anpanman: Tsumiki Shiro no Himitsu","Comedy","Movie",1,6.73,130,6.73,92.232380869873,673
"4973",10685,"Sore Ike! Anpanman: Utatte Teasobi! Anpanman to Mori no Takara","Comedy","Movie",1,5.39,107,5.39,77.2130033478295,539
"4974",21297,"Sore Ike! Anpanman: Yakisobapanman to Black Sabotenman","Comedy","Movie",1,5.2,73,5.2,69.4484192009501,520
"4975",14381,"Sore Ike! Anpanman: Yomigaere Bananajima","Adventure","Movie",1,5.59,104,5.59,80.4512006829438,559
"4976",21967,"Sore Ike! Anpanman: Yousei Rinrin no Himitsu","Comedy","Movie",1,5.88,74,5.88,76.8535724885543,588
"4977",21969,"Sore Ike! Anpanman: Yumeneko no Kuni no Nyanii","Comedy","Movie",1,6.05,87,6.05,84.9465088759858,605
"4978",21971,"Sore Ike! Anpanman: Yuuki no Hana ga Hiraku Toki","Comedy","Movie",1,5.38,75,5.38,74.7016535663706,538
"4979",27493,"Sore Ike! Anpanman: Yuuki to Honoo to Christmas","Comedy","Special",1,5.38,63,5.38,77.8986780507957,538
"4980",10058,"Sore Ike! Anpanman: Yuurei Sen wo Yattsukero!!","Comedy","Movie",1,6.43,117,6.43,93.7590143951337,643
"4981",30024,"SOS Kochira Chikyuu","Drama","Movie",1,6.25,41,6.25,85.9202377404415,625
"4982",30210,"Souiu Megane","Dementia","Movie",1,3.5,65,3.5,48.2431690699299,350
"4983",9965,"Soukou Kyojin Z-Knight","Mecha","OVA",1,5.13,110,5.13,71.0762594678478,513
"4984",30762,"Soumubu Sououka Yamaguchi Roppeita: Saibanin Project Hajimemasu!","Slice of Life","OVA",1,4.93,52,4.93,68.813803006082,493
"4985",31005,"Souta no Chikai: Sabetsu ni Makenai Chikara","Drama","OVA",1,6.6,46,6.6,92.6541851145499,660
"4986",32074,"Sowa Sowa Calendar","Kids","Music",1,5.78,40,5.78,91.9104492742126,578
"4987",24819,"Spo-chan Taiketsu: Youkai Daikessen","Kids","Movie",1,5.92,109,5.92,78.7959310695696,592
"4988",32868,"Spring Stranger","Music","Music",1,4.14,71,4.14,53.8810362803382,414
"4989",27575,"Spy Gekimetsu","Historical","Movie",1,6.63,68,6.63,84.846758600663,663
"4990",18703,"Star Dust","Sci-Fi","OVA",1,5.26,96,5.26,74.3498059807081,526
"4991",3497,"Steady x Study","Romance","OVA",1,4.7,310,4.7,60.9546479854467,470
"4992",31238,"Stitch! Perfect Memory","Adventure","Special",1,5.68,102,5.68,83.6152786221954,568
"4993",29657,"Stone","Dementia","Movie",1,4.13,108,4.13,59.8004753361366,413
"4994",32756,"Storywriter","Music","Music",1,5.14,68,5.14,74.2655874907154,514
"4995",29475,"Straw-saurus Neo","Adventure","Special",1,6.4,40,6.4,90.241987427604,640
"4996",3575,"Sugai-kun to Kazoku Ishi The Movie","Comedy","Movie",1,6.89,92,6.89,99.9872719956682,689
"4997",33998,"Sugar Bunnies: Taisetsu na Tomodachi e...","Kids","Special",1,5,46,5,70.3538845404375,500
"4998",4440,"Sugata Sanshirou","Action","Special",1,6.65,158,6.65,93.6124737147037,665
"4999",33320,"Suijun Genten",NA,"Movie",1,7,13,7,98.5201889724605,700
"5000",7683,"Suiren no Hito","Drama","Movie",1,6,126,6,80.5192824916377,600
"5001",11713,"Suisenzuki no Yokka","Fantasy","Special",1,6.75,86,6.75,95.0126912811525,675
"5002",25103,"Sumiko no Egao","Kids","Music",1,4.33,91,4.33,65.9801517774522,433
"5003",29505,"Suna Asobi","Adventure","Special",1,4.37,69,4.37,61.5589574214731,437
"5004",26011,"Super Backkom","Comedy","Special",1,5.22,91,5.22,75.571298376982,522
"5005",14529,"Super Majingga 3","Action","Movie",1,3.72,123,3.72,54.1653249937094,372
"5006",17991,"Super Real Mahjong: Kasumi Miki Shouko no Hajimemashite","Comedy","OVA",1,5.76,161,5.76,83.8455107898548,576
"5007",17989,"Super Real Mahjong: Mahjong Battle Scramble - Konran-teki Sento Mahjong","Comedy","OVA",1,5,130,5,68.364387143762,500
"5008",16790,"Super Samchongsa","Action","Movie",1,4.33,63,4.33,59.4533146473941,433
"5009",30159,"Super Taromu","Mecha","Special",1,3.83,64,3.83,52.6059106105852,383
"5010",16806,"Super Titans 15","Action","Movie",1,4.22,80,4.22,58.350010778019,422
"5011",32852,"Survivor","Music","Music",1,3.28,70,3.28,43.7597544247455,328
"5012",32907,"Susume! Shinji-kun","Kids","Music",1,4.89,41,4.89,66.6493846815367,489
"5013",26035,"Sweet Spot","Comedy","OVA",1,7,59,7,98.0942978526551,700
"5014",16568,"Syupeo Taegwon V","Action","Movie",1,4.1,83,4.1,53.7131779618553,410
"5015",30284,"Taabou no Ganbaru Sengen","Kids","OVA",1,3.67,44,3.67,53.1312748675879,367
"5016",19517,"Taabou no Ryuuguusei Daitanken","Fantasy","Movie",1,4.79,72,4.79,66.7813203252195,479
"5017",26261,"Tabi no Kisetsu","Drama","OVA",1,7,51,7,94.7205774990077,700
"5018",29799,"Tabi wa Michizure Yo wa Nasake","Kids","Movie",1,4.26,92,4.26,62.751261649349,426
"5019",26219,"Tabidachi no Hi ni","Drama","OVA",1,8.33,44,8.33,121.133714115287,833
"5020",16754,"Taegeugsonyeon Huin Dogsuli","Action","Movie",1,3.79,73,3.79,54.4032823154365,379
"5021",14821,"Taekwon Dongja Maruchi Arachi","Action","Movie",1,4.53,93,4.53,62.1094694663006,453
"5022",18629,"Taiheiyou ni Kakeru Niji","Drama","OVA",1,5.44,79,5.44,75.4879248713748,544
"5023",33662,"Taka no Tsume 8: Yoshida-kun no X-Files","Comedy","Movie",1,10,13,10,142.28623699362,1000
"5024",13435,"Taka no Tsume NEO Announcement Movie","Comedy","Special",1,4.23,109,4.23,54.5838735799461,423
"5025",19535,"Takanotsume GO: Utsukushiki Elleair Shoushuu Plus","Comedy","Movie",1,7.17,110,7.17,104.2374237841,717
"5026",21255,"Takarajima (Movie)","Adventure","Movie",1,6.62,208,6.62,91.2152576768696,662
"5027",32142,"Takemoto Denki x Peeping Life","Comedy","ONA",1,4.22,85,4.22,60.38928909756,422
"5028",20235,"Tako ni Natta Okaasan","Drama","Special",1,6.64,131,6.64,95.531587262388,664
"5029",6519,"Tamagotchi Honto no Hanashi","Kids","Movie",1,6.1,161,6.1,78.5608175756867,610
"5030",30754,"Tamagotchi! x Himitsukessha Taka no Tsume","Comedy","OVA",1,7.13,56,7.13,96.1137354864767,713
"5031",26093,"Tanbai Haru, Tookaraji","Drama","OVA",1,5.25,50,5.25,66.3081207162034,525
"5032",30971,"Tanita Shokudou","Slice of Life","Special",1,3.54,65,3.54,54.034713090947,354
"5033",23003,"Tanoshii Bunmeishi: Tetsu Monogatari","Historical","Movie",1,6.67,63,6.67,92.2593830800785,667
"5034",29103,"Tanoshii Sansuu","Kids","Music",1,3.53,75,3.53,52.0983689852842,353
"5035",31486,"Tantei Opera Milky Holmes Movie: Gyakushuu no Milky Holmes","Comedy","Movie",1,6.62,1167,6.62,95.7046084503067,662
"5036",27377,"Tanuki-san Ooatari","Kids","Movie",1,7.33,50,7.33,95.8360306683739,733
"5037",31299,"Tao Hua Yuan Ji","Fantasy","Movie",1,5.97,113,5.97,88.1811342353048,597
"5038",21869,"Tarepanda","Music","OVA",1,5.81,118,5.81,79.5777785195207,581
"5039",26311,"Tasukeai no Rekishi: Inochi Hoken no Hajimari","Drama","OVA",1,5.62,72,5.62,77.334471573968,562
"5040",16728,"Tatakae!! Ramenman (Movie)","Action","Movie",1,5.95,168,5.95,77.9969145239519,595
"5041",26269,"Tegami","Drama","OVA",1,7,72,7,99.3955099372481,700
"5042",30012,"Tekusuke Monogatari","Historical","Movie",1,4,89,4,61.2212029368366,400
"5043",29669,"Ten","Dementia","Movie",1,4.44,82,4.44,56.7276950487868,444
"5044",33822,"Ten ni Yaka Reru: E ni Yoru Shougen","Drama","OVA",1,7,20,7,98.1885632364243,700
"5045",32812,"TeNiOE","Music","Music",1,4.86,79,4.86,67.5741602689374,486
"5046",5922,"Tenjouhen: Utsunomiko","Adventure","Movie",1,6.9,271,6.9,95.4981879831201,690
"5047",26273,"Tenka wo Mezashita Sannin no Bushou","Drama","OVA",1,7.67,52,7.67,105.854098454646,767
"5048",26239,"Tenki ni Naare","Drama","OVA",1,7.75,47,7.75,112.538183283746,775
"5049",32167,"Tenkousei wa Uchuujin","Kids","Music",1,4.09,57,4.09,57.0478530916464,409
"5050",29457,"Tenrankai de Atta Onnanoko","Kids","Music",1,4.53,78,4.53,65.6499639916878,453
"5051",25987,"Tensai Bakavon: Yomigaeru Flanders no Inu","Comedy","Movie",1,5.75,135,5.75,84.9347401478927,575
"5052",18907,"Tensai Eri-chan Kingyo wo Tabeta","Comedy","Movie",1,4.5,60,4.5,64.0432351384955,450
"5053",32732,"Teo the Magic Planet Pilot","Adventure","Special",1,4.27,42,4.27,63.678033782697,427
"5054",33077,"Terajima-chou Kidan: Ginnagashi","Historical","OVA",1,7,34,7,104.280642735048,700
"5055",29856,"Tetopettenson","Kids","Music",1,3.51,83,3.51,48.9139737475402,351
"5056",11681,"Tetsu no Ko Kanahiru","Fantasy","Movie",1,6.75,67,6.75,92.2745842580045,675
"5057",27993,"Tetsujin 28-gou: Tanjou-hen","Adventure","Special",1,5.08,90,5.08,71.7735770758467,508
"5058",7982,"Tetsuro no Kanata","Adventure","OVA",1,5.87,340,5.87,81.5876898597241,587
"5059",17961,"Tetsuwan Atom: Chikyuu Saigo no Hi","Mecha","Movie",1,5.84,280,5.84,81.8243148226602,584
"5060",30582,"That&#039;s Hanakappa Musical: Pan to Gohan, Docchi nano!?","Comedy","Movie",1,5.2,51,5.2,71.8879414987086,520
"5061",5943,"The Aurora: Umi no Aurora","Adventure","Movie",1,5.6,140,5.6,78.8278346918833,560
"5062",25149,"The Deer&#039;s Bell","Kids","Movie",1,6.57,74,6.57,89.9568347796711,657
"5063",12401,"The Gakuen Choujo-tai","Action","OVA",1,4.85,162,4.85,71.6347879764771,485
"5064",8524,"The Kabocha Wine: Nita no Aijou Monogatari","Comedy","Movie",1,6.77,200,6.77,95.2357790452374,677
"5065",9416,"The Monkey King and the Fruit of Immortality","Adventure","Movie",1,6.53,148,6.53,93.7657682594262,653
"5066",9417,"The Monkey King Conquers the Demon","Adventure","Movie",1,6.67,122,6.67,93.1685093918707,667
"5067",29501,"The Night Game: Neko no Sakusen","Kids","Special",1,4.74,74,4.74,69.5145901041323,474
"5068",4621,"The Olympic Challenge","Drama","Movie",1,6.23,93,6.23,88.497687761173,623
"5069",7844,"The Place Where We Were","Dementia","Movie",1,6.15,195,6.15,85.4011281382838,615
"5070",15399,"The Siamese: First Mission","Action","Movie",1,5.85,127,5.85,82.887975257376,585
"5071",32593,"The Snack World","Adventure","Movie",1,4.64,84,4.64,65.5957391710377,464
"5072",8081,"The Story of Mr. Sorry","Comedy","Movie",1,5.63,188,5.63,77.5854111858117,563
"5073",16746,"The War of Great Monsters","Action","Movie",1,3.89,65,3.89,55.5218287368065,389
"5074",31259,"Thunder","Dementia","Movie",1,3.93,115,3.93,60.1081382559796,393
"5075",27839,"Ticonderonga no Iru Umi","Drama","OVA",1,8.33,59,8.33,114.314771009659,833
"5076",30537,"Tiger &amp; Bunny: Too Many Cooks Spoil the Broth","Action","Special",1,6.06,1111,6.06,81.4886902262653,606
"5077",33887,"Time for Christmas","Music","Music",1,4.52,42,4.52,65.9603921446713,452
"5078",20111,"Time Ranger Cesar Boy no Bouken: Roma Teikoku-hen","Adventure","OVA",1,6,69,6,83.3516668193194,600
"5079",12529,"Time-Patrol Bon: Fujiko F. Fujio Anime Special - SF Adventure","Action","Special",1,5.46,83,5.46,75.3319794610237,546
"5080",19049,"Tobe! Pegasus Kokoro no Goal ni Shoot","School","Movie",1,5.75,76,5.75,79.509357256215,575
"5081",30928,"Tobidashi wa Abunaizo! Mushi Mushi Mura no Koutsuu Anzen","Drama","OVA",1,4,38,4,59.2091169385044,400
"5082",26339,"Tobidashicha dame!","Drama","OVA",1,6.5,44,6.5,86.5859420771951,650
"5083",24803,"Tobidasu Ehon 3D","Kids","Movie",1,5.33,42,5.33,75.6356793302261,533
"5084",31055,"Tobidasu PriPara: Mi~nna de Mezase! Idol☆Grand Prix","Music","Movie",1,7.22,394,7.22,102.901902173462,722
"5085",26149,"Tobiuo no Boy wa Byouki Desu","Fantasy","Movie",1,7.75,41,7.75,111.526755256405,775
"5086",8539,"Toilet no Hanako-san","Horror","Movie",1,5.87,224,5.87,81.0300374583938,587
"5087",30036,"Tokai no Butchy","Music","Movie",1,6.36,64,6.36,90.2741755503944,636
"5088",32799,"Tokio Heidi: Mainichi no Kodomo Uta","Kids","OVA",1,5,44,5,69.4683676531612,500
"5089",26275,"Tokugawa Iemitsu to Edo Bakufu","Drama","OVA",1,6.33,50,6.33,91.4581905595649,633
"5090",33525,"Tokyo 2164","Sci-Fi","ONA",1,3.27,59,3.27,47.3052802105632,327
"5091",29780,"Tokyo Fantasia","Dementia","Movie",1,5.04,95,5.04,74.5150362054263,504
"5092",33533,"Tokyo Onlypic","Comedy","Movie",1,6.33,29,6.33,89.1244328118405,633
"5093",30408,"Tokyo SOS",NA,"Movie",1,2.72,87,2.72,35.9258642643864,272
"5094",33884,"Tokyu Plaza Ginza Open","Slice of Life","Special",1,5,45,5,71.6300733226971,500
"5095",26287,"Tomoko-chan to Watashi","Comedy","OVA",1,6.8,52,6.8,95.5765317418446,680
"5096",9825,"Tonari no Tokoro","Comedy","OVA",1,6.78,126,6.78,93.0877883445838,678
"5097",12657,"Tongari Boushi no Memole: Marielle no Housekibako","Fantasy","OVA",1,6.4,185,6.4,90.973051298099,640
"5098",32855,"Tonight","Music","Music",1,4.85,91,4.85,64.5023896302542,485
"5099",30135,"Topo Gigio no Botan Sensou","Historical","Movie",1,5,52,5,65.2584261852752,500
"5100",21711,"Torero Kamomiro","Kids","Music",1,3.46,103,3.46,49.4024494433064,346
"5101",6124,"Toshishun","Adventure","Special",1,6.3,92,6.3,92.5081307488324,630
"5102",29073,"Tottori U-turn","Sports","Special",1,4.26,91,4.26,57.177738469144,426
"5103",28685,"Tough Guy!","Action","Movie",1,4.91,61,4.91,69.0225227830484,491
"5104",29667,"Toumei Ningen","Dementia","Movie",1,4.11,97,4.11,57.4424097745801,411
"5105",10812,"Toumei Shounen Tantei Akira","Action","Special",1,6.05,129,6.05,89.0552159856839,605
"5106",32758,"Toute wa Sono Kotae","Music","Music",1,3.82,83,3.82,53.3260972120803,382
"5107",22131,"Train Heroes Movie","Kids","Movie",1,6.25,61,6.25,88.6127392651333,625
"5108",29649,"Tsuiseki","Dementia","Movie",1,4.4,81,4.4,61.6941131888125,440
"5109",12905,"Tsuki ga Noboru made ni","Drama","OVA",1,5.88,133,5.88,78.0060838886819,588
"5110",15139,"Tsuki no Miya no Oujo-sama","Kids","Movie",1,4.79,130,4.79,64.8420576883879,479
"5111",33691,"Tsukiyo to Megane","Fantasy","Movie",1,4.67,39,4.67,68.5692272708071,467
"5112",32861,"Tsukiyomi","Music","Music",1,4.73,86,4.73,69.2099676855518,473
"5113",32598,"Tsukushi no Iwai","Historical","OVA",1,6.5,37,6.5,89.8123544603236,650
"5114",29479,"Tsunagaru Animal","Kids","Special",1,5.4,39,5.4,76.4417706566651,540
"5115",29929,"Tsuru no Ongaeshi","Kids","Movie",1,4.56,70,4.56,60.3341519931659,456
"5116",28023,"Tsuru no Sugomori","Kids","Movie",1,8.5,46,8.5,117.584186648375,850
"5117",12903,"Tsushima Maru: Sayounara Okinawa","Historical","Movie",1,7.09,120,7.09,100.27871097203,709
"5118",10943,"Tsuyoshi Shikkari Shinasai: Tsuyoshi no Time Machine de Shikkari Shinasai","Comedy","Movie",1,6.73,107,6.73,101.896182852573,673
"5119",6273,"Tsuyu no Hito Shizuku","Historical","OVA",1,6.5,181,6.5,88.7935871180135,650
"5120",19555,"Ttoli Janggun","Action","Movie",1,4.7,61,4.7,71.9020725100625,470
"5121",32889,"Tu Xia Chuanqi","Action","Movie",1,5.33,50,5.33,77.6563592092607,533
"5122",32890,"Tu Xia Zhi Qing Li Chuanshuo","Action","Movie",1,6,57,6,80.0629124779837,600
"5123",12901,"TWD Express Rolling Takeoff","Adventure","Movie",1,5.2,89,5.2,66.3179831596041,520
"5124",23537,"Two Down Full Base","Kids","Special",1,6.38,57,6.38,91.1812608611792,638
"5125",12899,"Ucchare Goshogawara","Martial Arts","OVA",1,5.83,152,5.83,81.6058670231558,583
"5126",21037,"Uchuu Icchokusen","Fantasy","Movie",1,5.63,276,5.63,79.8996975889969,563
"5127",29283,"Uchuu Kaizoku Mito no Daibouken Pilot","Comedy","Special",1,5.42,106,5.42,74.366355764874,542
"5128",12895,"Uchuu Shounen Soran (Movie)","Action","Movie",1,5.67,84,5.67,80.5332974302289,567
"5129",26447,"Uchuusen Sagittarius Pilot","Adventure","Special",1,5.67,78,5.67,79.4048093543535,567
"5130",19059,"UFO Nitsukamatta Kodomo-tachi","Kids","OVA",1,5.42,68,5.42,79.6521453128478,542
"5131",16830,"Uju Jeonsa Hong Gildong","Action","Movie",1,4.58,63,4.58,65.8417550823542,458
"5132",18269,"Ujusonyeon Kaesi","Action","Movie",1,4.63,57,4.63,68.0725127913961,463
"5133",23641,"Ukare Violin","Fantasy","Movie",1,6.75,61,6.75,91.8543869622055,675
"5134",30049,"Uli Chingu Kkachi","School","Movie",1,4.91,42,4.91,67.0755045701941,491
"5135",30054,"Uli Sai Jjang-Iya","School","Movie",1,5,36,5,70.0207830679097,500
"5136",10244,"Ultra B: Black Hole kara no Dokusaisha BB!!","Adventure","Movie",1,5.54,71,5.54,76.4065879773474,554
"5137",25981,"Ultra Dino Makera","Action","Special",1,5.35,62,5.35,80.6018457974413,535
"5138",4682,"Ultra Nyan 2: The Great Happy Operation","Comedy","Movie",1,6.15,133,6.15,85.5721563974329,615
"5139",4681,"Ultra Nyan: Hoshizora kara Maiorita Fushigi Neko","Comedy","Movie",1,6.3,277,6.3,90.510769365772,630
"5140",10909,"Ultraman Kids: M7.8 Sei no Yukai na Nakama","Kids","Movie",1,5.39,118,5.39,74.1711538378783,539
"5141",30122,"Ultraman M78 Gekijou: Love and Peace","Comedy","Special",1,5.31,93,5.31,79.2189798023121,531
"5142",17621,"Ultraman: Chou Toushi Gekiden - Suisei Senjin Tsuifon Toujou","Action","OVA",1,6.56,147,6.56,92.0504799923923,656
"5143",34453,"Uma Musume: Pretty Derby","Action","ONA",1,6.64,75,6.64,95.3789874157684,664
"5144",12861,"Umeboshi Denka: Uchuu no Hate kara Panparopan!","Comedy","Movie",1,6.38,78,6.38,85.3090082562892,638
"5145",16253,"Umi Da! Funade Da! Nikoniko, Pun","Comedy","Movie",1,6.38,79,6.38,91.7299987243168,638
"5146",30977,"Umi no Koumori","Drama","OVA",1,6,32,6,80.9638552719167,600
"5147",20225,"Umigame to Shounen","Drama","Special",1,6.55,90,6.55,92.3989123834296,655
"5148",34038,"Umihiko Yamahiko","Fantasy","Movie",1,6,37,6,80.8307406650764,600
"5149",32388,"Undouki Kenshin Manual Taiou Taisou","Kids","Special",1,2.72,53,2.72,38.8091832775949,272
"5150",29800,"Urameshi Denwa","Kids","Movie",1,4.02,94,4.02,56.1830126873821,402
"5151",30973,"Urashima Tarou (1952)","Historical","Movie",1,4.58,106,4.58,65.6369084628642,458
"5152",29917,"Uriko-hime to Amanojaku","Demons","Movie",1,4.41,71,4.41,65.9284572073702,441
"5153",32639,"Usaband","Music","ONA",1,4.32,41,4.32,58.859134907163,432
"5154",29153,"Usagi to Kame (Music)","Music","Music",1,4.22,83,4.22,52.7288472742968,422
"5155",30931,"Usagi to Kame no Koutsuu Anzen","Drama","OVA",1,6,33,6,79.7294008002562,600
"5156",30863,"Usalullaby","Dementia","Movie",1,4,80,4,58.3786100284977,400
"5157",32637,"Usawaltz","Dementia","ONA",1,4.67,60,4.67,69.083025397626,467
"5158",27851,"Ushiro no Seki no Ochiai-kun","Kids","OVA",1,5.67,55,5.67,79.5470767656467,567
"5159",13303,"Usogui","Game","OVA",1,5.64,867,5.64,81.6947704490706,564
"5160",30941,"Utsukushii Message","Drama","OVA",1,8.33,37,8.33,119.983795150853,833
"5161",5921,"Utsunomiko","Adventure","Movie",1,6.35,298,6.35,89.9648883226392,635
"5162",25599,"Vampiyan Kids Promotion","Comedy","Special",1,4.29,69,4.29,64.0275091334083,429
"5163",31269,"Venus","Dementia","Movie",1,3.49,97,3.49,46.9435631375021,349
"5164",16832,"Video Ranger 007","Action","Movie",1,4.17,69,4.17,60.8720078232387,417
"5165",18627,"Visitor","Sci-Fi","Special",1,4.27,108,4.27,60.3719474550977,427
"5166",24447,"Wagahai wa Inu de Aru: Don Matsugorou no Seikatsu","Comedy","Special",1,7.5,62,7.5,110.833254798319,750
"5167",20145,"Wagahai wa Neko de Aru","Comedy","Special",1,6.23,102,6.23,89.9685898763332,623
"5168",31476,"Wake up!! Tamala","Fantasy","Movie",1,5.54,123,5.54,81.8256748561966,554
"5169",33124,"Wakuwaku♥Nukegake Daisakusen","Cars","Music",1,4.2,59,4.2,52.416702941032,420
"5170",31266,"Wall","Dementia","Movie",1,3.76,95,3.76,51.3357148818585,376
"5171",9228,"Wan Wan Chuushingura","Action","Movie",1,6.12,200,6.12,79.5768718136256,612
"5172",4544,"Wanghu Sim Cheong","Fantasy","Movie",1,7.9,302,7.9,110.886795342782,790
"5173",21161,"Wansa-kun OVA","Comedy","OVA",1,6.57,62,6.57,90.9805525215708,657
"5174",30083,"Warenai Tamago","Comedy","Music",1,4.44,74,4.44,59.2169225019409,444
"5175",33319,"Wareware no Heya",NA,"Movie",1,8,15,8,107.907697362203,800
"5176",33791,"Warui no wo Taose!! Salaryman Man","Comedy","ONA",1,5.04,74,5.04,69.2456655592573,504
"5177",29867,"Wasurerareta Ningyou","Kids","Movie",1,4.44,94,4.44,65.3563737682051,444
"5178",30974,"Wasurerumonka!","Drama","OVA",1,6,42,6,84.9837538350331,600
"5179",30085,"Watashi no Kamifuusen","Kids","Music",1,4.11,76,4.11,51.6069524358199,411
"5180",30207,"Watashi wa Tofu Desu","Kids","Music",1,4.46,55,4.46,65.8955637069575,446
"5181",22711,"Wazaguu! vs. Dangerous Jiisan Ja: Houfukuzettou! Anime Quiz","Comedy","OVA",1,6.17,56,6.17,86.9420678449649,617
"5182",12005,"What&#039;s Michael?","Comedy","OVA",1,5.71,173,5.71,80.7716957360062,571
"5183",12037,"What&#039;s Michael? 2","Comedy","OVA",1,6.14,101,6.14,83.5476155664126,614
"5184",25173,"Where is Mama","Kids","Movie",1,5.57,130,5.57,78.6154390032605,557
"5185",31925,"White Tree","Music","Music",1,5.18,104,5.18,73.2777282050961,518
"5186",33429,"Wingcle Bear Hamkkehaneun Lomentig Hwaiteudei","Magic","ONA",1,3.68,49,3.68,47.1893825427409,368
"5187",15977,"Winner","Kids","Music",1,4.76,117,4.76,69.922010336663,476
"5188",29986,"Women","Dementia","Movie",1,3.89,56,3.89,53.0858007378192,389
"5189",33866,"Wonder","Music","Music",1,3.85,60,3.85,50.5258979994586,385
"5190",30767,"Wonder 3 Pilot","Action","Special",1,6.36,63,6.36,89.1939047721522,636
"5191",12807,"Wonder-kun no Hatsu Yume Uchuu Ryokou","Adventure","Special",1,5.36,90,5.36,74.0616328594074,536
"5192",29133,"X Bomber Pilot","Action","Special",1,4.28,77,4.28,56.0650285414038,428
"5193",5303,"Xabungle Graffiti","Mecha","Movie",1,5.33,248,5.33,73.2737426590437,533
"5194",12799,"Xevious","Action","Movie",1,5.73,184,5.73,86.1081202724116,573
"5195",9973,"Xi Yang Yang Yu Hui Tai Lang: Zhi Hu Hu Sheng Wei","Adventure","Movie",1,5.26,143,5.26,71.4073117133108,526
"5196",18491,"Xi Yang Yang Yu Hui Tai Lang: Zhi Kaixin Chuang Long Nian","Adventure","Movie",1,5.26,103,5.26,70.2074240924524,526
"5197",6156,"Xi Yang Yang Yu Hui Tai Lang: Zhi Niu Qi Chong Tian","Adventure","Movie",1,5.16,152,5.16,69.870312863868,516
"5198",18489,"Xi Yang Yang Yu Hui Tai Lang: Zhi Tu Nian Ding Gua Gua","Adventure","Movie",1,5.74,103,5.74,82.7615762189966,574
"5199",32751,"Xiao Men Shen","Comedy","Movie",1,7.3,134,7.3,102.338784918661,730
"5200",32933,"Xiao Yeyou","Comedy","ONA",1,4,50,4,56.3161113094402,400
"5201",32808,"Xiong Chu Mo Zhi Duo Bao Qibing","Adventure","Movie",1,4,40,4,57.7048824641357,400
"5202",32809,"Xiong Chumo Zhi Xueling Xiongfeng","Adventure","Movie",1,5.67,50,5.67,77.0209065262044,567
"5203",24603,"Xiongmao Monogatari TaoTao","Comedy","Movie",1,5.89,94,5.89,77.4955756837593,589
